ID,Name,par,year,Taxonomy relative to the UK,Taxonomy relative to MCA,GVA per hour worked,Export Intensity,New Businesses,Low Skilled,High Skilled,Active,Inactive due to Illness,Working Age,4G connectivity,Fibre connectivity,GFCF per job,ICT per job,Intangibles per job
TLE42,Leeds,E47000003,2021,Falling behind,Losing ground,36.1,0.17061837624518633,0.12200921385049784,0.15336827800427102,0.46068724519510773,0.7703358571151233,0.20963651732882502,0.6363352230261687,0.8728,0.607,8459.480714095522,318.03629923649,1948.1787426750304
TLE42,Leeds,E47000003,2022,Falling behind,Losing ground,36.8,0.17061837624518633,0.12895522388059702,0.10546875,0.46710526315789475,0.83984375,0.27599486521181,0.5913800042067738,0.9335,0.726,8459.480714095522,318.03629923649,1948.1787426750304
TLE44,Calderdale and Kirklees,E47000003,2020,Catching up,Catching up,31.7,0.19476806518476164,0.1165197393637409,0.18707738542449287,0.3410969196093163,0.7470573503631355,0.25346534653465347,0.6240486110894048,0.830171023921596,0.1812503755967074,5868.520047368047,227.613180868987,1288.9114688203936
TLE44,Calderdale and Kirklees,E47000003,2021,Catching up,Catching up,32.4,0.21119543361224621,0.11977401129943503,0.19182547642928785,0.36484453360080243,0.765295887662989,0.24893162393162394,0.622846665396401,0.8346906424414365,0.2984586907239729,5868.520047368047,227.613180868987,1288.9114688203936
TLE44,Calderdale and Kirklees,E47000003,2022,Catching up,Catching up,32.7,0.21119543361224621,0.1286039453717754,0.11136712749615975,0.36098310291858676,0.7644649257552484,0.2858695652173913,0.6053073647279061,0.8889664207188788,0.381096663736365,5868.520047368047,227.613180868987,1288.9114688203936
TLE45,Wakefield,E47000003,2020,Falling behind,Catching up,32.2,0.15173210161662817,0.11936832326985601,0.19376498800959233,0.286810551558753,0.7923261390887291,0.36027713625866054,0.5940543281915106,0.7772,0.204,8353.403874487074,333.9340290038599,1583.5230801076382
TLE45,Wakefield,E47000003,2021,Falling behind,Catching up,33.4,0.15076923076923077,0.12835685025034138,0.20893371757925072,0.2574447646493756,0.7853025936599424,0.29977628635346754,0.5884630712571686,0.78,0.261,8353.403874487074,333.9340290038599,1583.5230801076382
TLE45,Wakefield,E47000003,2022,Catching up,Catching up,34.1,0.15076923076923077,0.12494341330918968,0.15043345232024477,0.2672106068332483,0.7924528301886793,0.4152334152334152,0.5481803264482331,0.8676000000000001,0.5640000000000001,8353.403874487074,333.9340290038599,1583.5230801076382
TLF11,Derby,E47000013,2020,Falling behind,Losing ground,35.5,1.0077238150965477,0.12545454545454546,0.139549436795995,0.4336670838548185,0.7909887359198998,0.23053892215568864,0.6099259920839393,0.9218999999999999,0.096,18068.85935724993,749.6958330812613,12470.507572243845
TLF11,Derby,E47000013,2021,Falling behind,Losing ground,36.3,0.9293610435551625,0.13934426229508196,0.17448405253283303,0.4202626641651032,0.766729205753596,0.3109919571045576,0.6120339891296027,0.9410000000000001,0.46900000000000003,18068.85935724993,749.6958330812613,12470.507572243845
TLF11,Derby,E47000013,2022,Falling behind,Losing ground,36.6,0.9293610435551625,0.13388138578978273,0.1194888178913738,0.4415335463258786,0.7846645367412141,0.3056379821958457,0.5939504345515959,0.9949,0.6709999999999999,18068.85935724993,749.6958330812613,12470.507572243845
TLF12,East Derbyshire,E47000013,2020,Catching up,Steaming ahead,35.7,0.15470947577780936,0.12006319115323855,0.18118869013271782,0.3237160992498557,0.7784189267166762,0.28125,0.6093830216677333,0.8157902190103554,0.19631768973651761,7891.967373813971,323.21009118316164,1200.2700353265393
TLF12,East Derbyshire,E47000013,2021,Catching up,Steaming ahead,37.2,0.15755208333333334,0.10745501285347044,0.1604370327774583,0.4031052328924669,0.7860839562967222,0.31989247311827956,0.6071079458176233,0.8133893394994175,0.24343783669290783,7891.967373813971,323.21009118316164,1200.2700353265393
TLF12,East Derbyshire,E47000013,2022,Falling behind,Steaming ahead,37.8,0.15755208333333334,0.09984235417761429,0.11280487804878049,0.32865853658536587,0.8036585365853659,0.38509316770186336,0.5665996420748602,0.800024226265161,0.2795684511362052,7891.967373813971,323.21009118316164,1200.2700353265393
TLF13,South and West Derbyshire,E47000013,2020,Catching up,Steaming ahead,34.7,0.32206890853507397,0.08446195518345236,0.1405440414507772,0.42001295336787564,0.8267487046632125,0.32149532710280376,0.6097380377413628,0.8098360047611197,0.11257300316469694,9226.154594069032,375.40106951871655,2585.3184248906173
TLF13,South and West Derbyshire,E47000013,2021,Catching up,Steaming ahead,36.3,0.2903075850313783,0.11004324843825083,0.2119935170178282,0.35299837925445704,0.7763371150729336,0.24202898550724639,0.6045818880200678,0.8142055502678163,0.2250779036657972,9226.154594069032,375.40106951871655,2585.3184248906173
TLF13,South and West Derbyshire,E47000013,2022,Catching up,Steaming ahead,36.7,0.2903075850313783,0.12888377445339472,0.08861185983827494,0.3935309973045822,0.8234501347708895,0.3416030534351145,0.5774116859720866,0.8193746780710625,0.3463827895393259,9226.154594069032,375.40106951871655,2585.3184248906173
TLF14,Nottingham,E47000013,2020,Falling behind,Falling behind,32.1,0.2084969653695109,0.12033814022874192,0.16576819407008087,0.40925426774483376,0.7654986522911051,0.20306513409961685,0.6895440831170119,0.9357,0.21,7251.294170605447,290.5788131142621,1678.9050191312178
TLF14,Nottingham,E47000013,2021,Falling behind,Falling behind,32.0,0.1799031682663722,0.13190034196384953,0.2223719676549865,0.4191374663072776,0.7556154537286612,0.32536764705882354,0.6956728275068911,0.9514000000000001,0.328,7251.294170605447,290.5788131142621,1678.9050191312178
TLF14,Nottingham,E47000013,2022,Falling behind,Falling behind,31.8,0.1799031682663722,0.1379638439581351,0.1358313817330211,0.4056206088992974,0.7142857142857143,0.2360655737704918,0.6498981775454853,0.9937000000000001,0.488,7251.294170605447,290.5788131142621,1678.9050191312178
TLF15,North Nottinghamshire,E47000013,2020,Falling behind,Catching up,28.9,0.14873387931845994,0.10969637610186092,0.2081887578070784,0.27064538514920194,0.7768910478834143,0.36236391912908245,0.606035117232678,0.7171495687515104,0.08304475054372899,8323.198047924969,412.0041176582725,1691.528299369007
TLF15,North Nottinghamshire,E47000013,2021,Falling behind,Falling behind,29.3,0.16936050597329586,0.13010685103708358,0.24376731301939059,0.27804709141274236,0.7364958448753463,0.2759526938239159,0.6033926209762508,0.7219550415003541,0.11311884172533758,8323.198047924969,412.0041176582725,1691.528299369007
TLF15,North Nottinghamshire,E47000013,2022,Falling behind,Falling behind,29.4,0.16936050597329586,0.1237638597542703,0.11627056672760512,0.33418647166361976,0.8314442413162706,0.5314533622559653,0.5657875410894151,0.7590585347513159,0.18495142335374368,8323.198047924969,412.0041176582725,1691.528299369007
TLF16,South Nottinghamshire,E47000013,2020,Catching up,Steaming ahead,37.8,0.13132640988563166,0.10116279069767442,0.13949104618284638,0.46842601319509897,0.793119698397738,0.11617312072892938,0.6122896516700908,0.8070297297799929,0.19582703811844054,8373.711061361386,236.85677904741297,1146.749669182819
TLF16,South Nottinghamshire,E47000013,2021,Catching up,Steaming ahead,37.9,0.10454937738873135,0.12710911136107986,0.15417256011315417,0.4073550212164074,0.80999528524281,0.22580645161290322,0.6103509302024431,0.8196390590277565,0.31460229364292797,8373.711061361386,236.85677904741297,1146.749669182819
TLF16,South Nottinghamshire,E47000013,2022,Falling behind,Steaming ahead,37.6,0.10454937738873135,0.11177347242921014,0.0656312625250501,0.48847695390781565,0.811623246492986,0.23138297872340424,0.5679732517606886,0.8591787899049331,0.5477148301684943,8373.711061361386,236.85677904741297,1146.749669182819
TLG31,Birmingham,E47000007,2020,Falling behind,Falling behind,32.6,0.2201083276912661,0.14571396472306483,0.19817860540981377,0.3742014408046758,0.7178197634905532,0.20953757225433525,0.6404675927054424,0.8781,0.33399999999999996,7430.472866925618,260.92293663250007,1522.3982674113756
TLG31,Birmingham,E47000007,2021,Falling behind,Catching up,33.6,0.2289484255739934,0.15936301290247587,0.1995400432900433,0.4034090909090909,0.7140151515151515,0.19725638599810785,0.6465579448693896,0.9056000000000001,0.38700000000000007,7430.472866925618,260.92293663250007,1522.3982674113756
TLG31,Birmingham,E47000007,2022,Falling behind,Falling behind,34.2,0.2289484255739934,0.15368663594470047,0.13539158759382525,0.4169381107491857,0.7520181277439456,0.25870930896630495,0.6099673204025905,0.9775,0.429,7430.472866925618,260.92293663250007,1522.3982674113756
TLG32,Solihull,E47000007,2020,Losing ground,Losing ground,41.4,0.516072408118486,0.09786276715410573,0.13081166272655634,0.4294720252167061,0.8163908589440504,0.19742489270386265,0.5863273453093812,0.8207999999999999,0.222,8639.194253375174,445.4049860421299,3009.219813941246
TLG32,Solihull,E47000007,2021,Losing ground,Losing ground,40.3,0.505731554814506,0.10514541387024609,0.12857142857142856,0.430952380952381,0.8055555555555556,0.1673469387755102,0.5815107279498978,0.8184,0.376,8639.194253375174,445.4049860421299,3009.219813941246
TLG32,Solihull,E47000007,2022,Losing ground,Losing ground,39.7,0.505731554814506,0.10496613995485328,0.09225700164744646,0.45057660626029655,0.8517298187808896,0.28888888888888886,0.5577044993063148,0.8861,0.535,8639.194253375174,445.4049860421299,3009.219813941246
TLG33,Coventry,E47000007,2020,Falling behind,Losing ground,37.5,0.3028855527393254,0.13056768558951964,0.1737012987012987,0.38758116883116883,0.7601461038961039,0.2131979695431472,0.7148203375669419,0.8322,0.6719999999999999,14494.631915027772,640.3870294685796,4791.3812572725665
TLG33,Coventry,E47000007,2021,Falling behind,Losing ground,38.1,0.3366764814133235,0.14352640545144804,0.15963375796178345,0.40644904458598724,0.759156050955414,0.2115702479338843,0.7299121606504122,0.8479,0.915,14494.631915027772,640.3870294685796,4791.3812572725665
TLG33,Coventry,E47000007,2022,Falling behind,Losing ground,38.5,0.3366764814133235,0.16742268041237113,0.1427980132450331,0.3783112582781457,0.7889072847682119,0.3235294117647059,0.6794150731158605,0.9159,0.9490000000000001,14494.631915027772,640.3870294685796,4791.3812572725665
TLG36,Dudley,E47000007,2020,Catching up,Catching up,29.5,0.10826010544815466,0.09735307312696276,0.22181628392484343,0.3079331941544885,0.7682672233820459,0.25,0.5940845795363288,0.7972,0.019,10432.600422130261,1041.2823453158499,1773.0301972711109
TLG36,Dudley,E47000007,2021,Falling behind,Falling behind,30.4,0.11035573122529645,0.137221269296741,0.1587467362924282,0.35091383812010446,0.8198433420365535,0.17971014492753623,0.5917964343878538,0.8537,0.049999999999999996,10432.600422130261,1041.2823453158499,1773.0301972711109
TLG36,Dudley,E47000007,2022,Falling behind,Catching up,30.8,0.11035573122529645,0.12134439109559145,0.09507640067911714,0.3508771929824561,0.8732314657611772,0.29910714285714285,0.5437441725210712,0.9146,0.07500000000000001,10432.600422130261,1041.2823453158499,1773.0301972711109
TLG37,Sandwell,E47000007,2020,Catching up,Catching up,31.4,0.14765957446808511,0.16949931097841064,0.29142300194931775,0.2675438596491228,0.7519493177387915,0.21611001964636542,0.6009911081432537,0.9152,0.112,10098.727047792681,331.0977991926032,1019.3384555280635
TLG37,Sandwell,E47000007,2021,Catching up,Catching up,31.7,0.16705178741334784,0.15244694673018622,0.245074483421432,0.27246516098029794,0.7674195098510331,0.378099173553719,0.608666403427953,0.9304000000000001,0.194,10098.727047792681,331.0977991926032,1019.3384555280635
TLG37,Sandwell,E47000007,2022,Catching up,Catching up,32.0,0.16705178741334784,0.14180398959236773,0.13758566157090144,0.23563521349499209,0.7480231945176594,0.41422594142259417,0.5511170506376921,0.9693,0.363,10098.727047792681,331.0977991926032,1019.3384555280635
TLG38,Walsall,E47000007,2020,Catching up,Catching up,28.8,0.24994968806600926,0.12996594778660614,0.21651270207852194,0.27655889145496537,0.7655889145496536,0.21428571428571427,0.6086204836635298,0.757,0.111,5968.649700408246,237.49124864751826,1002.1548784812197
TLG38,Walsall,E47000007,2021,Catching up,Catching up,30.1,0.20989668297988037,0.1627783669141039,0.21077012159814706,0.2686740011580776,0.7556456282570932,0.14454976303317535,0.6072604011364595,0.777,0.119,5968.649700408246,237.49124864751826,1002.1548784812197
TLG38,Walsall,E47000007,2022,Catching up,Catching up,30.7,0.20989668297988037,0.13305395495023573,0.1313451776649746,0.3629441624365482,0.8546954314720813,0.4017467248908297,0.5508467171143462,0.8522000000000001,0.249,5968.649700408246,237.49124864751826,1002.1548784812197
TLG39,Wolverhampton,E47000007,2020,Catching up,Catching up,31.3,0.2761921965317919,0.1405152224824356,0.22263222632226323,0.31365313653136534,0.7662976629766297,0.22631578947368422,0.6179619417534765,0.8586999999999999,0.018,8064.688016198647,337.2941866041455,1100.3356956359569
TLG39,Wolverhampton,E47000007,2021,Catching up,Catching up,33.0,0.20850169710683691,0.22319138019497178,0.21875,0.35232843137254904,0.7579656862745098,0.25316455696202533,0.6175736017558465,0.8718,0.152,8064.688016198647,337.2941866041455,1100.3356956359569
TLG39,Wolverhampton,E47000007,2022,Catching up,Catching up,34.0,0.20850169710683691,0.14401525989508823,0.18523676880222842,0.36142061281337046,0.814066852367688,0.41947565543071164,0.5365195721293774,0.9693,0.37799999999999995,8064.688016198647,337.2941866041455,1100.3356956359569
TLH11,Peterborough,E47000008,2020,Falling behind,Falling behind,35.2,0.3076482383271269,0.15411558669001751,0.18866396761133603,0.32469635627530363,0.7862348178137651,0.26136363636363635,0.5778642884548798,0.8490000000000002,0.47100000000000003,9736.755853644889,418.1688823515305,2181.7367878298546
TLH11,Peterborough,E47000008,2021,Falling behind,Falling behind,35.4,0.33877551020408164,0.15569196428571427,0.1829073482428115,0.36261980830670926,0.7675718849840255,0.24398625429553264,0.5783711368780894,0.8718999999999999,0.8090000000000002,9736.755853644889,418.1688823515305,2181.7367878298546
TLH11,Peterborough,E47000008,2022,Falling behind,Falling behind,35.7,0.33877551020408164,0.1637239165329053,0.14203137902559868,0.34516928158546656,0.8530140379851362,0.33146067415730335,0.5562573206862498,0.8992000000000001,0.8659999999999999,9736.755853644889,418.1688823515305,2181.7367878298546
TLH12,Cambridgeshire CC,E47000008,2020,Falling behind,Steaming ahead,37.7,0.4135466155254326,0.09510279124185192,0.1257455268389662,0.47340954274353875,0.8061630218687873,0.16025641025641027,0.5994509005915556,0.703344708429752,0.156583973553719,20879.65960098746,499.0208693176171,11528.30345798334
TLH12,Cambridgeshire CC,E47000008,2021,Steaming ahead,Steaming ahead,39.5,0.5635112440093393,0.10475557033588294,0.1469265367316342,0.45602198900549723,0.8253373313343328,0.2017167381974249,0.58788360433465,0.7114031337787813,0.24420417968442334,20879.65960098746,499.0208693176171,11528.30345798334
TLH12,Cambridgeshire CC,E47000008,2022,Steaming ahead,Steaming ahead,40.4,0.5635112440093393,0.09711684370257967,0.08063281449349324,0.46057667772390914,0.846899719316152,0.25333333333333335,0.5687053862306254,0.7048163568965294,0.3800341436007388,20879.65960098746,499.0208693176171,11528.30345798334
TLI31,Camden and City of London,E61000001,2020,Losing ground,Losing ground,64.0,0.44791629815686135,0.11547212741751992,0.16760347470618292,0.6734798160449668,0.7465508431272355,0.21975806451612903,0.8771890506008543,0.982751003863929,0.29659504507917267,15892.378412918639,990.9270998824209,6522.5470187641495
TLI31,Camden and City of London,E61000001,2021,Losing ground,Losing ground,66.2,0.4340957748252629,0.12430759204952753,0.11358258400378608,0.6947468054898249,0.7756743965925225,0.2109704641350211,0.9619543196893339,0.9834733621039652,0.5878679307700404,15892.378412918639,990.9270998824209,6522.5470187641495
TLI31,Camden and City of London,E61000001,2022,Losing ground,Losing ground,67.6,0.4340957748252629,0.11052503448835511,0.07095115681233934,0.6524421593830334,0.7850899742930592,0.19617224880382775,0.8497308821473507,0.9968774412181833,0.6829455251175637,15892.378412918639,990.9270998824209,6522.5470187641495
TLI32,Westminster,E61000001,2020,Steaming ahead,Steaming ahead,58.5,0.7071765395239823,0.11165621876987372,0.08352803738317757,0.6547897196261683,0.759929906542056,0.1897810218978102,0.8325876356845504,0.9990000000000001,0.561,18323.26477877155,650.9838879618829,4338.994573841317
TLI32,Westminster,E61000001,2021,Losing ground,Steaming ahead,60.1,0.7130326913679251,0.1262144497438615,0.09149484536082474,0.6887886597938144,0.7712628865979382,0.2563380281690141,0.7542804931983534,0.9939999999999999,0.651,18323.26477877155,650.9838879618829,4338.994573841317
TLI32,Westminster,E61000001,2022,Steaming ahead,Steaming ahead,61.2,0.7130326913679251,0.11348256116605934,0.09149484536082474,0.7238949391415759,0.7616912235746316,0.3763440860215054,0.7385328696804107,1.0,0.6840000000000002,18323.26477877155,650.9838879618829,4338.994573841317
TLI33,Kensington & Chelsea and Hammersmith & Fulham,E61000001,2020,Steaming ahead,Catching up,43.5,0.3601985346253841,0.11979345955249569,0.07217847769028872,0.663167104111986,0.8057742782152231,0.12387387387387387,0.6897404874045422,0.9983082241896539,0.19418579686209744,17177.27580161585,526.6150931587147,4340.755297276744
TLI33,Kensington & Chelsea and Hammersmith & Fulham,E61000001,2021,Steaming ahead,Catching up,44.0,0.2919956438878301,0.12521648770349844,0.06794425087108014,0.6968641114982579,0.7439024390243902,0.1870748299319728,0.7009060492832198,0.9979336771263076,0.36424742155269413,17177.27580161585,526.6150931587147,4340.755297276744
TLI33,Kensington & Chelsea and Hammersmith & Fulham,E61000001,2022,Steaming ahead,Catching up,44.4,0.2919956438878301,0.109504496561453,0.06794425087108014,0.6868910540301152,0.7719220549158547,0.10097087378640776,0.6813682889146389,0.9994121300470531,0.5429938524909085,17177.27580161585,526.6150931587147,4340.755297276744
TLI34,Wandsworth,E61000001,2020,Falling behind,Falling behind,33.0,0.15132487755870902,0.12036553524804178,0.05358649789029536,0.7270042194092827,0.8704641350210971,0.1270358306188925,0.7102655853847122,0.986,0.33399999999999996,15728.463961566675,233.80751693684104,2080.3187434374236
TLI34,Wandsworth,E61000001,2021,Falling behind,Falling behind,32.9,0.13974826491001058,0.13100671140939596,0.036564625850340135,0.7023809523809523,0.8477891156462585,0.16759776536312848,0.7161365165682689,0.9779,0.433,15728.463961566675,233.80751693684104,2080.3187434374236
TLI34,Wandsworth,E61000001,2022,Falling behind,Catching up,33.1,0.13974826491001058,0.11211778029445074,0.036564625850340135,0.7245857590685177,0.9444693237796686,0.14516129032258066,0.6786512073183704,0.9937,0.597,15728.463961566675,233.80751693684104,2080.3187434374236
TLI41,Hackney and Newham,E61000001,2020,Falling behind,Falling behind,36.4,,0.17224302451986956,0.12302017791277935,0.5990453460620525,0.7825992623128661,0.2275449101796407,0.7508874939516819,0.9799428551606573,0.18648875101587745,15118.853853103294,359.7619631094026,3140.0533278713106
TLI41,Hackney and Newham,E61000001,2021,Falling behind,Falling behind,36.3,0.2526359528385187,0.18487106017191976,0.11512027491408934,0.6290807560137457,0.8097079037800687,0.20090293453724606,0.7616081447578917,0.9885794767571631,0.4412934577023836,15118.853853103294,359.7619631094026,3140.0533278713106
TLI41,Hackney and Newham,E61000001,2022,Falling behind,Falling behind,35.9,0.2526359528385187,0.16285777679165742,0.0639470782800441,0.5993384785005512,0.839470782800441,0.23076923076923078,0.7312912006398596,0.9939230805588859,0.5079340511543546,15118.853853103294,359.7619631094026,3140.0533278713106
TLI42,Tower Hamlets,E61000001,2020,Losing ground,Losing ground,66.4,0.5198984148247376,0.13600205286117525,0.1522476675148431,0.5928753180661578,0.775657336726039,0.18714555765595464,0.7686289849403481,0.9962,0.44299999999999995,20685.27835538442,271.79581368195267,3634.100584457753
TLI42,Tower Hamlets,E61000001,2021,Losing ground,Losing ground,68.4,0.4636430658329465,0.14505208333333333,0.12625,0.5208333333333334,0.7695833333333333,0.14647377938517178,0.7674719792782566,0.9959000000000001,0.5910000000000001,20685.27835538442,271.79581368195267,3634.100584457753
TLI42,Tower Hamlets,E61000001,2022,Losing ground,Losing ground,69.4,0.4636430658329465,0.13514943136736313,0.12625,0.5922876949740035,0.8145580589254766,0.15186915887850466,0.7084339864145198,0.9998000000000001,0.646,20685.27835538442,271.79581368195267,3634.100584457753
TLI43,Haringey and Islington,E61000001,2020,Steaming ahead,Catching up,45.0,0.3983681101525647,0.146875,0.09628066473226062,0.6317594302294909,0.7826431020838829,0.1783980582524272,0.7728028832825062,0.9601509101373884,0.09704397130090554,11999.63573388817,508.5525361256286,3906.568829316631
TLI43,Haringey and Islington,E61000001,2021,Steaming ahead,Catching up,45.8,0.43742922962789427,0.16469563052408814,0.08914525432616675,0.6127425275301521,0.7939171473518616,0.15267175572519084,0.7923268524846946,0.9653986462986773,0.18233264616792694,11999.63573388817,508.5525361256286,3906.568829316631
TLI43,Haringey and Islington,E61000001,2022,Steaming ahead,Catching up,46.6,0.43742922962789427,0.14581012501547222,0.061235799390412855,0.628151842615683,0.8456636187309504,0.26032315978456017,0.7484694639390772,0.9941928117295965,0.2708467194325505,11999.63573388817,508.5525361256286,3906.568829316631
TLI44,Lewisham and Southwark,E61000001,2020,Steaming ahead,Catching up,38.7,,0.12780713342140027,0.0702797973121833,0.679665124476757,0.8620841595064992,0.19169329073482427,0.736582801059355,0.9735982499609598,0.2925960959866743,14379.119056789488,947.2760730945351,2552.558094749005
TLI44,Lewisham and Southwark,E61000001,2021,Steaming ahead,Catching up,39.1,0.20072045551380874,0.14830577835979702,0.13450164293537786,0.6164293537787514,0.8048192771084337,0.22783389450056116,0.7523381813687117,0.9778730746169909,0.3775380217917175,14379.119056789488,947.2760730945351,2552.558094749005
TLI44,Lewisham and Southwark,E61000001,2022,Falling behind,Catching up,39.0,0.20072045551380874,0.12268284462419952,0.07179833445869908,0.6153499887463426,0.8480756245779878,0.22814814814814816,0.7276854590658504,0.9948776626615822,0.48742974314698895,14379.119056789488,947.2760730945351,2552.558094749005
TLI45,Lambeth,E61000001,2020,Losing ground,Falling behind,46.8,0.26458947368421054,0.1296469853170884,0.09848173984407058,0.6918342224045958,0.8596635207221994,0.22514619883040934,0.7486322179112639,0.9958000000000001,0.11099999999999999,12647.218404109093,382.39407750367747,2448.6363307530924
TLI45,Lambeth,E61000001,2021,Losing ground,Falling behind,48.1,0.32910148870248623,0.13352362829051698,0.061124694376528114,0.7518337408312958,0.845558272208639,0.2717678100263852,0.7724487001520345,0.9942000000000001,0.29900000000000004,12647.218404109093,382.39407750367747,2448.6363307530924
TLI45,Lambeth,E61000001,2022,Losing ground,Catching up,49.6,0.32910148870248623,0.12140052356020943,0.07507258399004563,0.7034425549564496,0.8979676482787226,0.33739837398373984,0.7610191533148997,0.9979,0.5229999999999999,12647.218404109093,382.39407750367747,2448.6363307530924
TLI51,Bexley and Greenwich,E61000001,2020,Losing ground,Falling behind,42.0,0.051564027370478986,0.13129496402877697,0.12076211824040348,0.5113477164471841,0.8119921546651723,0.15350223546944858,0.6667189730024584,0.8875600216646713,0.2311036790471053,14020.304108922377,338.1754596436029,1432.6619999660466
TLI51,Bexley and Greenwich,E61000001,2021,Losing ground,Falling behind,41.6,0.05585085894769278,0.13269711429220632,0.13910398230088494,0.5143805309734514,0.8075221238938053,0.21695402298850575,0.6744079347376039,0.9146451924500693,0.33263076065465247,14020.304108922377,338.1754596436029,1432.6619999660466
TLI51,Bexley and Greenwich,E61000001,2022,Losing ground,Falling behind,41.4,0.05585085894769278,0.1352164852975226,0.05132591958939264,0.5218135158254918,0.8423153692614771,0.28390596745027125,0.6507519738734309,0.9727754727595309,0.5320994417759315,14020.304108922377,338.1754596436029,1432.6619999660466
TLI52,Barking & Dagenham and Havering,E61000001,2020,Falling behind,Falling behind,36.3,0.11792983532781016,0.15674507921267403,0.17357001972386588,0.43063773833004604,0.7833662064431295,0.2109256449165402,0.6322576086030266,0.9238123624535507,0.24098419952855923,13591.092784548347,206.61653564720245,708.3905160037693
TLI52,Barking & Dagenham and Havering,E61000001,2021,Falling behind,Falling behind,36.1,0.09838606729278745,0.15120113047574188,0.20209629872256796,0.3711103832296102,0.7782509007533573,0.1831610044313146,0.6349833610648918,0.961242171081422,0.2449446804129019,13591.092784548347,206.61653564720245,708.3905160037693
TLI52,Barking & Dagenham and Havering,E61000001,2022,Falling behind,Falling behind,35.9,0.09838606729278745,0.15343422584400465,0.11474316210807205,0.4209472981987992,0.8325550366911274,0.17729083665338646,0.6185333044491897,0.963253251008454,0.28777928380446044,13591.092784548347,206.61653564720245,708.3905160037693
TLI53,Redbridge and Waltham Forest,E61000001,2020,Falling behind,Falling behind,35.8,0.07139188495120699,0.15519718984512215,0.13177308572882218,0.5517679979648944,0.7743576698041211,0.12175873731679819,0.6648322190783676,0.9102074620920653,0.22671173674919656,7938.380917961691,258.3423683893507,975.0030116853391
TLI53,Redbridge and Waltham Forest,E61000001,2021,Falling behind,Falling behind,36.3,0.07139188495120699,0.1585249042145594,0.11026808295397066,0.5584218512898331,0.7637835103692463,0.2012847965738758,0.6721323458166816,0.9064071483039825,0.2715524953573704,7938.380917961691,258.3423683893507,975.0030116853391
TLI53,Redbridge and Waltham Forest,E61000001,2022,Falling behind,Falling behind,36.6,0.07139188495120699,0.14846743295019157,0.09176470588235294,0.5304575163398693,0.7803921568627451,0.25833333333333336,0.6518427124836826,0.9445850631897472,0.46403577785688854,7938.380917961691,258.3423683893507,975.0030116853391
TLI54,Enfield,E61000001,2020,Losing ground,Catching up,42.0,0.18129794228661877,0.15987748851454825,0.13447653429602888,0.4598375451263538,0.7256317689530686,0.21052631578947367,0.6651678378143113,0.9429,0.029,9291.837025967376,702.2861028788274,1651.484749519356
TLI54,Enfield,E61000001,2021,Losing ground,Catching up,43.0,0.17656391659111514,0.17000290107339716,0.11714156490275893,0.49389416553595655,0.7421981004070556,0.22105263157894736,0.6702518522111339,0.9635,0.036000000000000004,9291.837025967376,702.2861028788274,1651.484749519356
TLI54,Enfield,E61000001,2022,Losing ground,Catching up,43.8,0.17656391659111514,0.13022183808700663,0.12452290076335878,0.48091603053435117,0.795324427480916,0.2400932400932401,0.6405398137055962,0.9815999999999999,0.051000000000000004,9291.837025967376,702.2861028788274,1651.484749519356
TLI61,Bromley,E61000001,2020,Losing ground,Falling behind,39.8,0.08884347198845877,0.10722610722610723,0.09125475285171103,0.5304182509505704,0.8027566539923955,0.15180722891566265,0.6351755638541632,0.8588,0.032,6660.517207601385,241.13498334748252,1457.503428459479
TLI61,Bromley,E61000001,2021,Losing ground,Falling behind,39.4,0.06777463460631777,0.11153960249184218,0.11700615821885363,0.5793462813832307,0.8555187115111321,0.2098360655737705,0.6398928156799505,0.8427,0.214,6660.517207601385,241.13498334748252,1457.503428459479
TLI61,Bromley,E61000001,2022,Falling behind,Falling behind,39.1,0.06777463460631777,0.11371237458193979,0.020608439646712464,0.570657507360157,0.8788027477919529,0.2874493927125506,0.618366517182579,0.9236,0.38100000000000006,6660.517207601385,241.13498334748252,1457.503428459479
TLI62,Croydon,E61000001,2020,Steaming ahead,Catching up,49.2,0.07019000184467811,0.1302570093457944,0.12363636363636364,0.4868686868686869,0.8113131313131313,0.14989293361884368,0.6312149165648646,0.9344000000000001,0.198,11901.063650177275,450.2712344654956,1622.4151979387648
TLI62,Croydon,E61000001,2021,Steaming ahead,Steaming ahead,50.2,0.08006932409012131,0.14040114613180515,0.1369212504946577,0.5009893153937476,0.7855164226355362,0.26014760147601473,0.6468027162130686,0.9365999999999999,0.28,11901.063650177275,450.2712344654956,1622.4151979387648
TLI62,Croydon,E61000001,2022,Steaming ahead,Steaming ahead,50.5,0.08006932409012131,0.1350641773628938,0.11705685618729098,0.528010033444816,0.8474080267558528,0.3780821917808219,0.6098555927225259,0.9565,0.438,11901.063650177275,450.2712344654956,1622.4151979387648
TLI63,"Merton, Kingston upon Thames and Sutton",E61000001,2020,Falling behind,Falling behind,37.2,0.14578472791474872,0.12308625132636046,0.09931245225362872,0.5877259994907054,0.8276037687802393,0.14771048744460857,0.6580182039973727,0.957940058952326,0.13761352758299497,9833.819482339639,558.0964420174072,1468.8504767924371
